Element_at_pct_Ti,Element_at_pct_Fe,Element_at_pct_V,Element_at_pct_Zr,Element_at_pct_Nb,Element_at_pct_Ni,Element_at_pct_Mn,Element_at_pct_Cr,Element_at_pct_Ce,Element_at_pct_Co,Element_at_pct_Cu,Element_at_pct_Mo,Element_at_pct_Ta,Element_at_pct_Y,Predicted_Capacity_wt
29.8,27.9,9.6,7.7,2.9,5.8,6.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.7,27.9,9.6,3.8,0.0,7.7,8.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.7,21.4,6.8,8.7,7.8,5.8,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.4,23.8,3.8,6.7,9.5,2.9,12.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
49.0,26.5,1.0,3.9,3.9,4.9,3.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.4,29.5,5.7,9.5,3.8,7.6,2.9,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.2,26.0,3.1,13.5,4.2,6.2,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
28.3,26.3,8.1,9.1,8.1,9.1,3.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
28.8,26.9,4.8,13.5,4.8,0.0,14.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.0,27.0,7.0,6.0,6.0,10.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.3,31.4,8.8,2.0,2.9,8.8,2.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.6,27.9,7.7,13.5,1.9,1.0,7.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.9,24.5,0.0,12.2,0.0,8.2,4.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.9,33.0,5.2,7.2,9.3,4.1,1.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.2,20.6,1.0,1.0,8.8,7.8,13.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
25.3,30.5,7.4,9.5,8.4,9.5,1.1,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.5,21.1,1.1,8.4,9.5,9.5,11.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.8,29.5,6.3,6.3,6.3,1.1,8.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.3,24.7,4.1,5.2,1.0,5.2,12.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.8,29.5,5.3,10.5,0.0,5.3,10.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.0,23.7,9.3,6.2,5.2,1.0,14.4,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
45.2,21.2,6.7,1.9,6.7,4.8,4.8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
22.9,23.8,9.5,9.5,1.9,8.6,14.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.3,27.5,0.0,12.7,9.8,5.9,4.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.7,23.1,8.7,6.7,7.7,1.0,13.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.3,32.3,4.0,14.1,5.1,5.1,4.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.0,31.0,9.0,0.0,7.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
50.0,30.0,1.0,10.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.2,26.3,1.1,12.6,2.1,5.3,3.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.0,33.0,1.0,2.0,7.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.4,22.7,9.3,4.1,2.1,8.2,3.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.9,31.4,5.7,6.7,1.0,4.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.3,30.4,3.9,0.0,4.9,4.9,13.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.6,21.4,6.1,14.3,5.1,5.1,9.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.6,30.2,2.1,2.1,3.1,4.2,9.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.1,27.2,8.7,7.8,4.9,2.9,10.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.2,22.5,2.9,4.9,8.8,8.8,2.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.9,25.2,2.9,10.7,2.9,4.9,12.6,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
28.6,27.6,5.1,12.2,5.1,3.1,14.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.4,32.6,8.4,8.4,4.2,0.0,10.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.1,23.5,4.9,0.0,6.9,6.9,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
20.6,33.3,6.9,9.8,8.8,5.9,4.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.8,30.8,1.9,7.7,2.9,7.7,8.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.3,31.4,1.0,5.9,5.9,6.9,4.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.0,24.8,9.5,5.7,3.8,8.6,2.9,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
23.5,25.5,7.1,13.3,2.0,9.2,13.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.7,27.1,4.2,12.5,5.2,1.0,2.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.1,30.1,2.9,10.7,7.8,4.9,2.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.3,32.6,2.1,11.6,6.3,8.4,3.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.1,31.4,1.0,5.9,6.9,6.9,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
21.6,25.8,6.2,6.2,7.2,9.3,14.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.7,20.0,5.7,2.9,5.7,3.8,8.6,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.8,22.9,3.1,2.1,7.3,1.0,10.4,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
47.9,20.8,0.0,14.6,2.1,8.3,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.6,27.7,8.9,4.0,5.0,9.9,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.8,29.8,8.7,2.9,3.8,9.6,9.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.8,26.7,4.0,10.9,8.9,5.9,13.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.9,21.0,8.6,1.0,7.6,9.5,3.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.4,23.1,1.0,9.6,1.0,7.7,13.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
25.0,29.8,8.7,10.6,8.7,7.7,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.1,29.5,9.5,3.8,0.0,9.5,1.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.2,28.6,2.9,10.5,7.6,1.9,6.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.1,21.6,7.8,2.9,1.0,8.8,7.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.8,27.6,6.1,10.2,3.1,3.1,3.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
22.9,32.3,3.1,13.5,7.3,8.3,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.0,24.0,0.0,15.0,7.0,2.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.6,26.0,3.1,9.4,8.3,1.0,4.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.5,25.7,8.9,2.0,2.0,4.0,6.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.0,29.8,8.7,14.4,1.0,8.7,1.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.3,25.3,7.4,9.5,8.4,5.3,12.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.4,33.3,8.8,12.7,0.0,3.9,2.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.8,32.0,3.9,10.7,4.9,2.9,1.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.8,29.9,9.3,4.1,5.2,7.2,13.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.4,20.2,6.1,10.1,0.0,8.1,8.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.9,32.0,9.7,5.8,0.0,6.8,1.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.0,30.0,4.0,8.0,7.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.3,26.8,6.2,0.0,2.1,9.3,7.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.5,27.1,5.2,13.5,3.1,2.1,8.3,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.6,26.3,3.2,11.6,2.1,8.4,11.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.1,31.2,2.1,5.2,7.3,8.3,12.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.7,31.6,9.2,4.1,7.1,8.2,2.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.0,23.0,9.0,14.0,2.0,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.3,22.1,1.0,14.4,2.9,1.0,7.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
20.4,26.2,7.8,8.7,9.7,8.7,9.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.1,23.3,6.8,6.8,9.7,5.8,9.7,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.9,25.2,8.7,13.6,6.8,1.0,1.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.0,30.0,5.0,6.0,10.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.0,32.0,3.9,9.7,0.0,3.9,13.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.3,21.2,9.6,1.9,6.7,6.7,1.9,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.7,24.0,8.7,4.8,9.6,7.7,8.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.0,30.8,6.7,10.6,7.7,9.6,3.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.4,33.3,2.0,12.7,5.9,7.8,2.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.1,23.5,4.9,2.0,5.9,3.9,9.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.5,32.6,3.2,12.6,0.0,8.4,5.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
49.5,26.3,8.4,5.3,7.4,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.7,31.1,6.8,0.0,6.8,5.8,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
25.8,32.0,8.2,14.4,0.0,1.0,14.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.6,29.7,9.9,1.0,3.0,7.9,3.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.4,31.3,8.1,4.0,5.1,5.1,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
33.7,23.8,1.0,12.9,0.0,9.9,9.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.7,31.7,5.0,7.9,2.0,5.9,6.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.0,24.0,4.0,3.0,8.0,9.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
25.5,33.3,0.0,8.8,9.8,2.9,14.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.5,31.2,3.1,9.4,1.0,8.3,4.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.3,31.3,7.1,0.0,7.1,9.1,10.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.2,25.3,5.3,3.2,0.0,6.3,10.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
47.1,20.2,1.9,9.6,9.6,1.0,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
48.1,30.8,0.0,7.7,2.9,2.9,2.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.8,29.5,4.8,7.6,6.7,1.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
23.3,32.0,4.9,11.7,3.9,8.7,5.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.0,32.7,4.8,13.5,8.7,4.8,3.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.4,32.4,6.9,7.8,5.9,4.9,2.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.1,26.8,5.2,8.2,6.2,1.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
21.2,32.3,7.1,4.0,8.1,5.1,14.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.7,30.6,6.1,9.2,6.1,3.1,4.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
45.0,21.0,1.0,11.0,4.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.9,21.0,0.0,12.4,6.7,0.0,10.5,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.6,23.3,7.8,0.0,8.7,0.0,9.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.0,21.0,2.0,6.0,4.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.9,24.3,7.8,0.0,8.7,3.9,11.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
21.0,26.0,8.0,11.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.6,25.7,9.9,5.0,3.0,5.9,9.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
48.0,29.4,3.9,2.0,3.9,4.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.2,23.7,8.2,6.2,6.2,8.2,2.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.9,31.6,4.1,4.1,0.0,2.0,5.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.6,23.8,3.0,11.9,7.9,8.9,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.0,25.0,8.0,10.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.0,30.2,8.3,14.6,4.2,8.3,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.3,22.5,2.9,11.8,7.8,2.0,11.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.8,26.7,3.8,0.0,1.9,2.9,11.4,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.2,28.9,2.1,12.4,4.1,2.1,1.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.8,32.6,2.1,1.1,2.1,6.3,10.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.0,23.0,5.0,8.0,7.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
26.0,29.8,3.8,12.5,1.0,6.7,14.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.6,30.8,5.8,2.9,5.8,1.0,10.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
45.2,25.0,7.7,1.9,7.7,6.7,1.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.4,29.3,5.1,2.0,2.0,1.0,10.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.4,23.5,2.0,8.8,3.9,9.8,14.7,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.0,30.1,5.8,11.7,3.9,1.0,7.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.1,23.3,8.7,8.7,4.9,9.7,10.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.2,28.1,9.4,7.3,8.3,9.4,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.3,26.9,6.7,6.7,3.8,3.8,5.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.8,32.7,7.7,1.9,1.0,8.7,11.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.7,27.2,0.0,3.9,6.8,6.8,2.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,27.2,1.0,14.6,3.9,5.8,2.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.4,24.2,7.1,3.0,1.0,9.1,4.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
20.0,33.0,9.0,10.0,7.0,9.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.6,28.8,4.8,1.0,2.9,3.8,13.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.9,25.3,7.4,7.4,8.4,2.1,2.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
47.4,21.6,2.1,8.2,4.1,7.2,3.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.6,23.8,0.0,11.9,7.9,7.9,2.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
47.6,25.7,1.9,3.8,0.0,1.0,14.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.2,31.7,4.8,4.8,0.0,7.7,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
20.6,23.5,9.8,13.7,7.8,7.8,10.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
42.3,24.0,1.9,8.7,2.9,5.8,7.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,32.7,3.1,12.2,6.1,2.0,1.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.1,31.1,5.8,5.8,0.0,9.7,12.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.1,24.5,2.0,1.0,6.9,5.9,12.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.8,32.0,6.8,1.9,2.9,1.0,9.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
25.0,32.7,1.9,13.5,6.7,1.9,9.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.7,23.8,7.9,7.9,9.9,3.0,12.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.4,29.4,5.9,2.9,6.9,9.8,4.9,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.2,24.2,9.5,1.1,5.3,9.5,4.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.1,26.2,3.9,8.7,5.8,6.8,7.8,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.4,24.5,4.9,8.8,8.8,5.9,8.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.2,33.3,9.5,2.9,4.8,2.9,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.9,28.2,8.7,4.9,4.9,4.9,3.9,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.6,31.2,0.0,10.4,6.2,1.0,6.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.4,21.6,9.8,3.9,4.9,6.9,13.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.5,29.2,6.2,8.3,3.1,7.3,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
47.6,21.0,1.0,5.7,0.0,5.7,10.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
45.9,26.5,1.0,10.2,3.1,4.1,2.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.3,30.5,5.7,5.7,1.0,6.7,8.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
41.2,22.7,9.3,6.2,2.1,8.2,6.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,29.1,9.7,2.9,0.0,7.8,3.9,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.4,26.0,4.8,3.8,1.0,9.6,9.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.4,29.8,1.9,6.7,9.6,7.7,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.3,23.5,3.9,13.7,2.0,1.0,10.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
49.0,26.0,0.0,7.0,5.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.8,30.8,8.7,10.6,8.7,0.0,3.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.7,28.9,7.2,13.4,2.1,7.2,10.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.1,32.0,4.1,3.1,5.2,9.3,4.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
39.4,33.3,0.0,2.0,6.1,8.1,3.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
48.1,26.0,4.8,4.8,2.9,4.8,1.9,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
45.1,21.6,8.8,7.8,1.0,9.8,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.8,24.0,4.2,1.0,5.2,2.1,10.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.1,28.2,6.8,14.6,1.9,9.7,4.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
36.3,28.4,0.0,8.8,3.9,2.0,13.7,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
44.4,21.2,7.1,12.1,2.0,5.1,3.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.4,28.6,2.9,8.6,6.7,2.9,11.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
31.4,25.5,4.9,13.7,9.8,1.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
27.8,30.9,8.2,1.0,9.3,3.1,10.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.5,22.1,9.6,11.5,6.7,1.9,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.7,26.7,7.9,3.0,7.9,3.0,9.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
20.8,27.1,9.4,14.6,5.2,4.2,13.5,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
40.0,31.4,7.6,0.0,4.8,5.7,6.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.7,28.7,3.0,14.9,7.9,2.0,9.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
35.3,30.4,8.8,14.7,0.0,0.0,1.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.2,31.4,5.9,1.0,2.9,8.8,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,24.3,6.8,3.9,1.0,9.7,11.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
34.0,28.0,2.0,0.0,9.0,6.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
37.9,29.1,7.8,10.7,0.0,1.9,7.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,22.4,5.1,8.2,6.1,4.1,11.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
24.8,27.7,8.9,9.9,9.9,8.9,4.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
48.1,24.0,1.0,4.8,4.8,2.9,9.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
32.0,25.8,5.2,12.4,3.1,4.1,13.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
46.7,21.9,1.9,5.7,1.0,2.9,14.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.5,31.4,1.0,11.4,4.8,4.8,7.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
50.0,28.1,4.2,6.2,4.2,2.1,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.1,33.0,8.7,1.9,1.0,2.9,14.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
38.8,31.6,0.0,5.1,9.2,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
30.3,33.3,0.0,12.1,9.1,0.0,10.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
43.4,21.2,5.1,0.0,8.1,1.0,12.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
49.0,29.0,4.0,0.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
29.1,31.1,6.8,6.8,8.7,8.7,4.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.652950417127398
