Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Nb,Element_at_pct_Cu,Element_at_pct_Al,Element_at_pct_Ni,Element_at_pct_Mo,Element_at_pct_Ce,Element_at_pct_Y,Predicted_Capacity_wt
41.2,13.4,12.4,9.3,2.1,11.3,2.1,2.1,1.0,2.1,3.1,0.0,0.0,1.8741497012272479
40.8,19.4,9.7,7.8,1.9,10.7,3.9,3.9,0.0,0.0,1.9,0.0,0.0,1.8741299958010496
37.6,19.8,13.9,5.9,5.9,10.9,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8741299958010496
40.4,19.2,11.5,6.7,3.8,8.7,1.9,4.8,0.0,0.0,2.9,0.0,0.0,1.8741299958010496
37.4,13.1,7.1,8.1,11.1,11.1,4.0,1.0,1.0,2.0,4.0,0.0,0.0,1.8741218057555096
40.0,13.7,9.5,3.2,4.2,15.8,4.2,2.1,1.1,3.2,3.2,0.0,0.0,1.874121154796246
37.1,15.2,13.3,6.7,9.5,9.5,3.8,1.0,0.0,1.9,1.9,0.0,0.0,1.8740795168171105
38.8,14.6,6.8,11.7,5.8,9.7,2.9,0.0,4.9,1.0,3.9,0.0,0.0,1.8740583583964283
37.4,20.2,14.1,5.1,3.0,11.1,0.0,1.0,3.0,3.0,2.0,0.0,0.0,1.874056747081177
37.6,16.8,11.9,4.0,6.9,12.9,0.0,2.0,0.0,5.0,3.0,0.0,0.0,1.8740502189601314
39.0,13.3,12.4,4.8,6.7,12.4,1.9,3.8,1.0,4.8,0.0,0.0,0.0,1.8740471084907289
41.7,12.5,11.5,5.2,8.3,12.5,0.0,4.2,1.0,3.1,0.0,0.0,0.0,1.8740471084907289
39.8,12.6,7.8,3.9,8.7,13.6,1.9,2.9,1.0,2.9,4.9,0.0,0.0,1.874033694404067
38.0,14.0,6.0,12.0,8.0,14.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,1.874028844096454
37.3,13.7,8.8,4.9,10.8,9.8,2.9,2.0,0.0,4.9,4.9,0.0,0.0,1.8740254155021525
37.6,18.8,11.9,3.0,2.0,13.9,4.0,5.0,0.0,3.0,1.0,0.0,0.0,1.87400919696251
38.6,18.8,12.9,4.0,8.9,8.9,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.8739984059069865
41.0,13.0,14.0,5.0,5.0,13.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.8739957018930002
38.1,20.0,8.6,3.8,13.3,11.4,2.9,0.0,1.0,1.0,0.0,0.0,0.0,1.8739835132911769
40.0,14.0,6.0,8.0,13.0,13.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.8739782117864567
39.8,14.6,6.8,5.8,12.6,13.6,1.9,1.9,1.0,0.0,1.9,0.0,0.0,1.8739782117864567
40.0,13.7,6.3,6.3,12.6,12.6,3.2,3.2,1.1,0.0,1.1,0.0,0.0,1.8739782117864567
42.0,16.0,10.0,8.0,5.0,13.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.8739691599633799
38.2,14.7,8.8,9.8,4.9,8.8,1.0,3.9,2.0,3.9,3.9,0.0,0.0,1.873950051074769
39.6,13.5,8.3,7.3,4.2,11.5,4.2,4.2,2.1,4.2,1.0,0.0,0.0,1.873950051074769
40.8,14.6,6.8,9.7,4.9,9.7,1.0,3.9,1.9,4.9,1.9,0.0,0.0,1.873950051074769
39.0,15.0,12.0,9.0,3.0,15.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.8739374845407337
38.0,14.0,8.0,6.0,7.0,13.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,1.8739131496005017
39.8,14.3,8.2,6.1,7.1,10.2,4.1,4.1,2.0,1.0,3.1,0.0,0.0,1.8738986444770405
38.2,13.7,6.9,9.8,12.7,10.8,1.0,3.9,2.0,1.0,0.0,0.0,0.0,1.8738986444770405
39.8,13.6,8.7,6.8,11.7,9.7,1.0,3.9,1.9,1.9,1.0,0.0,0.0,1.8738986444770405
39.0,13.0,10.0,11.0,2.0,15.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,1.873897385507526
37.9,13.6,11.7,11.7,2.9,8.7,1.9,1.0,2.9,3.9,3.9,0.0,0.0,1.8738697972305423
39.2,12.7,7.8,9.8,7.8,8.8,2.9,2.9,2.0,3.9,2.0,0.0,0.0,1.8738334346620935
39.6,12.5,9.4,8.3,11.5,14.6,0.0,3.1,1.0,0.0,0.0,0.0,0.0,1.8738313666313904
40.8,14.3,14.3,10.2,1.0,10.2,2.0,0.0,1.0,3.1,3.1,0.0,0.0,1.8738233086214127
38.0,14.0,14.0,11.0,2.0,10.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,1.8738183906328136
39.4,13.5,9.6,11.5,3.8,11.5,0.0,1.0,2.9,1.9,4.8,0.0,0.0,1.8738183906328136
39.4,19.2,14.4,4.8,2.9,12.5,0.0,0.0,1.9,1.9,2.9,0.0,0.0,1.87381550301211
40.8,12.6,11.7,10.7,5.8,11.7,1.9,0.0,4.9,0.0,0.0,0.0,0.0,1.8738006661456954
39.6,12.9,7.9,5.9,9.9,10.9,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.873782028064365
38.1,15.2,11.4,10.5,3.8,12.4,1.9,1.0,1.9,1.9,1.9,0.0,0.0,1.873714675631472
38.1,15.2,9.5,11.4,4.8,11.4,4.8,0.0,1.9,0.0,2.9,0.0,0.0,1.8736806468201006
39.0,16.2,6.7,9.5,6.7,8.6,4.8,4.8,0.0,3.8,0.0,0.0,0.0,1.8736492695607991
37.3,12.7,11.8,9.8,5.9,9.8,4.9,1.0,1.0,4.9,1.0,0.0,0.0,1.8736444242937402
37.1,12.4,12.4,6.7,6.7,10.5,4.8,1.0,1.0,4.8,2.9,0.0,0.0,1.8736444242937402
39.2,13.4,11.3,7.2,5.2,14.4,1.0,3.1,1.0,3.1,1.0,0.0,0.0,1.8736303252566895
37.3,19.6,11.8,7.8,6.9,9.8,1.0,0.0,1.0,0.0,4.9,0.0,0.0,1.8736302272545517
37.0,19.0,12.0,10.0,7.0,9.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.8736224564342314
37.9,14.6,12.6,3.9,6.8,12.6,2.9,3.9,1.0,2.9,1.0,0.0,0.0,1.8736215227572446
39.0,17.0,9.0,3.0,2.0,16.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,1.8736116990756893
40.8,14.6,11.7,10.7,1.9,8.7,3.9,0.0,4.9,2.9,0.0,0.0,0.0,1.873580976934659
41.8,13.3,10.2,6.1,3.1,15.3,4.1,2.0,1.0,1.0,2.0,0.0,0.0,1.8735789186589609
40.6,14.9,10.9,6.9,2.0,13.9,3.0,3.0,0.0,5.0,0.0,0.0,0.0,1.8734968067308524
37.5,14.4,14.4,4.8,9.6,10.6,1.9,1.9,0.0,2.9,1.9,0.0,0.0,1.8734966274426545
40.0,19.0,9.5,8.6,6.7,9.5,3.8,1.0,1.9,0.0,0.0,0.0,0.0,1.8734913282810195
38.1,18.6,6.2,5.2,5.2,13.4,4.1,1.0,2.1,3.1,3.1,0.0,0.0,1.8734778646694727
40.2,13.7,7.8,10.8,2.9,10.8,2.0,1.0,3.9,2.0,4.9,0.0,0.0,1.8734560354094547
37.9,18.9,11.6,5.3,5.3,13.7,1.1,4.2,0.0,2.1,0.0,0.0,0.0,1.8734534897478632
38.8,13.6,10.7,5.8,6.8,9.7,4.9,4.9,1.9,2.9,0.0,0.0,0.0,1.8734212630152711
38.9,14.7,9.5,9.5,5.3,13.7,1.1,2.1,2.1,3.2,0.0,0.0,0.0,1.8733843615410037
38.2,13.7,6.9,7.8,4.9,15.7,1.0,4.9,2.0,3.9,1.0,0.0,0.0,1.873379268506482
40.8,13.6,12.6,7.8,2.9,9.7,1.9,4.9,1.9,1.0,2.9,0.0,0.0,1.8733698564175425
40.4,14.4,11.5,5.8,6.7,9.6,0.0,3.8,1.9,1.9,3.8,0.0,0.0,1.8733698564175425
40.6,13.9,10.9,8.9,5.0,11.9,0.0,4.0,2.0,1.0,2.0,0.0,0.0,1.8733698564175425
39.6,13.5,14.6,8.3,3.1,9.4,3.1,4.2,2.1,1.0,1.0,0.0,0.0,1.8733698564175425
41.2,12.4,14.4,7.2,7.2,11.3,1.0,3.1,1.0,0.0,1.0,0.0,0.0,1.8733697087885506
38.1,16.5,6.2,9.3,9.3,12.4,3.1,0.0,1.0,1.0,3.1,0.0,0.0,1.8733588847416673
37.3,14.7,9.8,10.8,1.0,14.7,2.9,1.0,0.0,4.9,2.9,0.0,0.0,1.8733572115232535
41.1,14.7,6.3,6.3,6.3,15.8,0.0,4.2,2.1,1.1,2.1,0.0,0.0,1.8733278619087534
37.3,13.7,7.8,5.9,12.7,10.8,4.9,0.0,2.0,1.0,3.9,0.0,0.0,1.8733076820761698
41.2,13.4,10.3,6.2,5.2,9.3,2.1,2.1,2.1,4.1,4.1,0.0,0.0,1.8733046466025955
40.8,12.6,9.7,5.8,10.7,9.7,1.9,2.9,1.9,2.9,1.0,0.0,0.0,1.8733046466025955
38.0,13.0,13.0,10.0,2.0,11.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.8733046466025955
40.0,13.0,10.0,7.0,11.0,8.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.8733046466025955
38.6,12.9,10.9,5.9,11.9,9.9,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.8733046466025955
38.1,12.4,10.5,6.7,11.4,8.6,2.9,1.9,1.9,1.9,3.8,0.0,0.0,1.873253240004867
38.1,12.4,9.5,9.5,12.4,11.4,1.0,2.9,1.9,1.0,0.0,0.0,0.0,1.873253240004867
40.0,13.3,13.3,6.7,7.6,9.5,0.0,2.9,1.9,1.9,2.9,0.0,0.0,1.873253240004867
40.0,12.0,12.0,9.0,3.0,10.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,1.873253240004867
42.0,13.0,11.0,7.0,13.0,9.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.873253240004867
37.9,16.5,11.7,3.9,12.6,10.7,2.9,2.9,0.0,1.0,0.0,0.0,0.0,1.873242216129616
40.4,20.2,8.7,7.7,0.0,13.5,3.8,2.9,1.0,1.9,0.0,0.0,0.0,1.873212973678374
38.2,12.7,7.8,9.8,6.9,14.7,1.0,2.9,2.0,2.0,2.0,0.0,0.0,1.8732112454960779
39.0,13.3,8.6,9.5,5.7,14.3,1.9,1.9,1.9,1.0,2.9,0.0,0.0,1.8732112454960779
40.4,12.5,7.7,6.7,7.7,15.4,1.0,2.9,1.9,1.9,1.9,0.0,0.0,1.8732112454960779
39.0,16.2,11.4,11.4,1.0,14.3,2.9,0.0,0.0,0.0,3.8,0.0,0.0,1.873181536153597
39.8,12.6,13.6,4.9,1.9,13.6,2.9,3.9,1.9,2.9,1.9,0.0,0.0,1.873150647268348
37.3,13.7,14.7,3.9,11.8,11.8,3.9,2.0,0.0,0.0,1.0,0.0,0.0,1.8731253411378594
38.8,12.2,6.1,4.1,12.2,12.2,4.1,4.1,2.0,1.0,3.1,0.0,0.0,1.8731227280582248
40.2,15.7,10.8,6.9,2.9,8.8,2.0,4.9,0.0,3.9,3.9,0.0,0.0,1.8731204815013012
38.1,16.2,11.4,9.5,6.7,9.5,0.0,3.8,0.0,2.9,1.9,0.0,0.0,1.8731204815013012
38.6,15.8,13.9,9.9,3.0,8.9,0.0,4.0,0.0,2.0,4.0,0.0,0.0,1.8730690749035726
42.0,13.0,8.0,11.0,3.0,11.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,1.873042798500524
38.2,17.6,7.8,7.8,2.9,12.7,1.0,3.9,0.0,3.9,3.9,0.0,0.0,1.8730021051278227
40.2,12.4,8.2,8.2,9.3,9.3,4.1,3.1,2.1,0.0,3.1,0.0,0.0,1.8730020356256676
39.2,12.7,7.8,10.8,12.7,8.8,2.0,0.0,3.9,2.0,0.0,0.0,0.0,1.8729913919027954
40.6,12.9,6.9,11.9,3.0,11.9,5.0,0.0,5.0,2.0,1.0,0.0,0.0,1.8729913919027954
38.5,13.5,13.5,10.6,2.9,11.5,0.0,1.0,3.8,3.8,1.0,0.0,0.0,1.8729786539476854
39.8,14.6,9.7,10.7,6.8,9.7,0.0,1.0,3.9,3.9,0.0,0.0,0.0,1.8729786539476854
37.1,12.4,9.5,11.4,6.7,13.3,0.0,3.8,1.0,3.8,1.0,0.0,0.0,1.8729775686252665
39.0,12.4,12.4,3.8,5.7,14.3,2.9,3.8,1.0,3.8,1.0,0.0,0.0,1.8729710252505494
40.0,13.0,10.0,6.0,2.0,16.0,4.0,3.0,2.0,0.0,4.0,0.0,0.0,1.8729349054090094
41.2,12.4,10.3,6.2,4.1,15.5,3.1,2.1,2.1,0.0,3.1,0.0,0.0,1.8729349054090094
38.6,13.9,7.9,3.0,9.9,15.8,1.0,3.0,2.0,0.0,5.0,0.0,0.0,1.8729104995872692
39.6,15.8,8.9,7.9,5.0,8.9,2.0,3.0,0.0,5.0,4.0,0.0,0.0,1.8729014046160604
37.9,13.7,13.7,11.6,1.1,11.6,2.1,2.1,0.0,3.2,3.2,0.0,0.0,1.8728989118587767
39.6,15.8,8.9,6.9,7.9,11.9,0.0,3.0,0.0,1.0,5.0,0.0,0.0,1.8728499980183317
38.8,15.5,7.8,8.7,7.8,11.7,2.9,2.9,0.0,1.0,2.9,0.0,0.0,1.8728499980183317
39.2,16.7,11.8,6.9,6.9,12.7,0.0,0.0,1.0,2.0,2.9,0.0,0.0,1.8728300966821694
41.2,19.6,10.3,3.1,1.0,13.4,3.1,1.0,0.0,3.1,4.1,0.0,0.0,1.8728169634250666
38.6,13.9,9.9,6.9,5.0,14.9,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1.8727990738492555
38.8,14.6,6.8,9.7,7.8,8.7,1.9,4.9,1.9,0.0,4.9,0.0,0.0,1.8727988186712525
38.0,17.0,15.0,3.0,10.0,8.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.8727812607034906
37.3,14.7,13.7,8.8,11.8,9.8,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.8727788940166719
38.9,20.0,10.5,5.3,4.2,12.6,1.1,2.1,0.0,3.2,2.1,0.0,0.0,1.872757031400853
37.5,12.5,12.5,6.7,9.6,11.5,2.9,1.0,1.9,2.9,1.0,0.0,0.0,1.8727479630713593
38.6,12.9,14.9,7.9,2.0,14.9,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.8727338640343085
38.2,12.7,12.7,5.9,2.9,14.7,0.0,2.0,2.0,4.9,3.9,0.0,0.0,1.8727338640343085
40.6,13.9,9.9,7.9,2.0,13.9,3.0,4.0,2.0,0.0,3.0,0.0,0.0,1.8727316884545944
39.0,14.3,13.3,7.6,3.8,15.2,0.0,3.8,1.9,0.0,1.0,0.0,0.0,1.8727316884545944
38.8,17.3,10.2,10.2,6.1,8.2,3.1,1.0,1.0,3.1,1.0,0.0,0.0,1.872722072761582
37.1,12.4,12.4,9.5,7.6,9.5,4.8,1.0,1.9,1.9,1.9,0.0,0.0,1.8726965564736306
37.3,12.7,10.8,7.8,12.7,10.8,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.8726965564736306
38.0,12.0,14.0,8.0,6.0,15.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.87268245743658
40.0,13.7,6.3,11.6,5.3,11.6,4.2,1.1,3.2,0.0,3.2,0.0,0.0,1.8726760429707574
41.6,13.9,7.9,11.9,5.9,11.9,0.0,1.0,4.0,0.0,2.0,0.0,0.0,1.8726760429707574
37.9,15.8,9.5,4.2,10.5,11.6,4.2,2.1,0.0,1.1,3.2,0.0,0.0,1.872617651642419
41.0,12.0,10.0,4.0,8.0,9.0,3.0,4.0,2.0,2.0,5.0,0.0,0.0,1.8725939399987268
39.2,12.7,10.8,3.9,8.8,11.8,1.0,3.9,2.0,1.0,4.9,0.0,0.0,1.8725939399987268
39.4,17.3,11.5,5.8,11.5,11.5,0.0,0.0,1.0,0.0,1.9,0.0,0.0,1.8725632764959073
40.8,13.6,12.6,8.7,6.8,12.6,1.0,1.9,1.9,0.0,0.0,0.0,0.0,1.8725529625045778
38.8,12.6,8.7,3.9,7.8,14.6,3.9,4.9,1.9,1.9,1.0,0.0,0.0,1.8725519454899378
41.7,16.7,8.3,6.2,8.3,8.3,4.2,4.2,0.0,1.0,1.0,0.0,0.0,1.8725102062795886
37.5,19.2,10.6,3.8,7.7,10.6,1.9,0.0,1.0,4.8,2.9,0.0,0.0,1.8725058650720485
41.8,12.2,10.2,7.1,10.2,9.2,1.0,2.0,2.0,0.0,4.1,0.0,0.0,1.8724732475661696
41.8,13.3,13.3,8.2,6.1,8.2,2.0,2.0,2.0,0.0,3.1,0.0,0.0,1.8724732475661696
40.4,12.5,14.4,10.6,4.8,10.6,1.0,0.0,3.8,1.0,1.0,0.0,0.0,1.8724626038432974
40.0,12.0,8.0,12.0,2.0,11.0,5.0,1.0,4.0,4.0,1.0,0.0,0.0,1.8724404755135504
41.6,15.8,6.9,6.9,12.9,12.9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.8724154013362218
38.0,12.0,6.0,12.0,7.0,8.0,5.0,1.0,4.0,2.0,5.0,0.0,0.0,1.8723890689158218
38.4,16.2,11.1,8.1,6.1,10.1,1.0,2.0,0.0,4.0,3.0,0.0,0.0,1.8723726165565624
38.2,15.7,13.7,7.8,2.9,9.8,1.0,2.9,0.0,4.9,2.9,0.0,0.0,1.8723726165565624
37.1,19.0,9.5,7.6,6.7,10.5,4.8,0.0,1.0,3.8,0.0,0.0,0.0,1.8723435715498824
38.5,15.4,9.6,5.8,7.7,11.5,2.9,1.9,0.0,1.9,4.8,0.0,0.0,1.8723212099588338
40.6,15.6,11.5,9.4,8.3,8.3,1.0,2.1,0.0,1.0,2.1,0.0,0.0,1.8723212099588338
42.0,16.0,11.0,6.0,5.0,9.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,1.8723212099588338
38.9,12.6,8.4,5.3,13.7,12.6,1.1,1.1,2.1,1.1,3.2,0.0,0.0,1.8723205891499732
38.9,14.7,12.6,6.3,4.2,8.4,4.2,4.2,2.1,0.0,4.2,0.0,0.0,1.8722700306117546
38.2,17.6,7.8,6.9,2.9,13.7,1.0,2.9,0.0,4.9,3.9,0.0,0.0,1.872254240183084
39.0,17.1,8.6,6.7,4.8,12.4,3.8,1.9,0.0,2.9,2.9,0.0,0.0,1.872254240183084
39.0,19.0,13.3,8.6,1.9,11.4,1.9,3.8,0.0,0.0,1.0,0.0,0.0,1.8722239106496035
40.8,17.3,13.3,3.1,4.1,14.3,0.0,1.0,1.0,1.0,4.1,0.0,0.0,1.8722104781352036
40.6,14.9,7.9,8.9,6.9,13.9,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.8721032145181729
38.4,17.2,13.1,10.1,4.0,14.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8720998835955664
39.0,15.2,6.7,10.5,6.7,11.4,4.8,1.0,1.0,1.9,1.9,0.0,0.0,1.8720510898629492
38.0,16.0,9.0,12.0,7.0,9.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.8720049413075928
38.1,16.5,12.4,6.2,5.2,10.3,3.1,4.1,0.0,1.0,3.1,0.0,0.0,1.8719814182200907
39.8,19.4,8.7,3.9,1.9,12.6,2.9,3.9,1.0,1.9,3.9,0.0,0.0,1.8719745138574175
37.6,19.8,10.9,3.0,4.0,14.9,0.0,3.0,1.0,2.0,4.0,0.0,0.0,1.871945357836921
38.5,12.5,9.6,10.6,1.9,14.4,4.8,0.0,3.8,2.9,1.0,0.0,0.0,1.871943227872739
37.6,16.8,12.9,11.9,0.0,15.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.8718982050011974
37.6,15.8,13.9,5.9,6.9,12.9,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.8718866132767238
40.0,12.0,8.0,4.0,14.0,11.0,0.0,1.0,2.0,5.0,3.0,0.0,0.0,1.8718666950758094
38.0,18.0,12.0,11.0,2.0,10.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.8718212883085446
41.8,19.4,12.2,8.2,3.1,12.2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.8717958790719553
39.2,18.6,9.8,9.8,3.9,9.8,3.9,2.9,0.0,0.0,2.0,0.0,0.0,1.8717958790719553
38.1,16.5,7.2,10.3,7.2,13.4,1.0,1.0,1.0,4.1,0.0,0.0,0.0,1.8717886844380847
39.4,15.2,12.1,11.1,2.0,15.2,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.8717718019494156
38.0,18.0,13.0,12.0,5.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.871769881710816
40.6,17.7,8.3,9.4,2.1,11.5,4.2,0.0,1.0,1.0,4.2,0.0,0.0,1.8717540022530073
41.0,15.0,12.0,7.0,5.0,9.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,1.871732786262771
41.0,14.0,7.0,6.0,11.0,10.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.871720775772481
39.6,15.8,6.9,8.9,4.0,14.9,0.0,2.0,0.0,5.0,3.0,0.0,0.0,1.8717106044008374
39.2,15.7,7.8,7.8,5.9,14.7,0.0,2.0,0.0,3.9,2.9,0.0,0.0,1.8717106044008374
38.0,19.0,11.0,3.0,3.0,9.0,5.0,3.0,2.0,4.0,3.0,0.0,0.0,1.8716710857805556
41.8,19.4,10.2,3.1,5.1,8.2,4.1,2.0,2.0,3.1,1.0,0.0,0.0,1.8716710857805556
38.5,16.7,7.3,4.2,5.2,15.6,2.1,4.2,0.0,3.1,3.1,0.0,0.0,1.8716672543456794
41.2,15.7,7.8,6.9,4.9,14.7,3.9,2.0,0.0,1.0,2.0,0.0,0.0,1.8716591978031087
38.6,18.8,12.9,3.0,8.9,9.9,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.871619679182827
38.8,19.4,8.2,5.1,5.1,11.2,4.1,4.1,0.0,4.1,0.0,0.0,0.0,1.871564867001624
40.4,16.2,13.1,10.1,3.0,10.1,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.8714943778468964
37.9,15.8,13.7,3.2,11.6,10.5,1.1,1.1,2.1,1.1,2.1,0.0,0.0,1.87148850360285
40.4,16.2,13.1,4.0,6.1,14.1,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.8714782580249245
38.0,16.0,11.0,4.0,5.0,14.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,1.8714782580249245
38.0,13.0,8.0,5.0,10.0,13.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,1.8713987534278291
41.0,15.0,7.0,4.0,13.0,10.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,1.8713799518770355
39.6,14.6,8.3,9.4,2.1,14.6,4.2,2.1,1.0,0.0,4.2,0.0,0.0,1.8713510345788948
40.0,17.0,10.0,4.0,14.0,8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.8713199667505018
41.7,12.5,13.5,10.4,0.0,13.5,2.1,4.2,0.0,1.0,1.0,0.0,0.0,1.8713137819806678
41.8,16.3,10.2,9.2,5.1,9.2,0.0,2.0,0.0,3.1,3.1,0.0,0.0,1.8712849598730805
39.2,19.6,6.2,5.2,11.3,11.3,3.1,1.0,1.0,1.0,1.0,0.0,0.0,1.8712340842437234
41.1,16.8,11.6,6.3,4.2,9.5,4.2,3.2,0.0,2.1,1.1,0.0,0.0,1.871233553275352
38.9,16.8,14.7,8.4,4.2,9.5,4.2,2.1,0.0,1.1,0.0,0.0,0.0,1.871233553275352
40.0,17.0,14.0,6.0,6.0,9.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.8712252141935093
37.1,12.4,10.5,11.4,4.8,12.4,1.9,2.9,1.0,2.9,2.9,0.0,0.0,1.8712036626554496
38.9,13.7,9.5,9.5,7.4,10.5,1.1,3.2,1.1,4.2,1.1,0.0,0.0,1.871191987712983
40.6,13.9,11.9,7.9,7.9,8.9,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.871191987712983
39.6,13.9,10.9,5.9,4.0,10.9,3.0,2.0,1.0,5.0,4.0,0.0,0.0,1.871191987712983
41.0,14.0,10.0,8.0,10.0,8.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.871191987712983
40.2,14.7,6.9,7.8,5.9,14.7,2.0,2.0,1.0,3.9,1.0,0.0,0.0,1.871149993204194
39.0,14.3,10.5,7.6,5.7,11.4,3.8,2.9,1.0,1.0,2.9,0.0,0.0,1.8711405811152544
40.6,14.6,11.5,6.2,9.4,9.4,2.1,3.1,1.0,2.1,0.0,0.0,0.0,1.8711405811152544
41.8,14.3,11.2,9.2,6.1,9.2,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.8711405811152544
41.6,13.9,12.9,5.9,5.9,8.9,2.0,2.0,1.0,2.0,4.0,0.0,0.0,1.8711405811152544
39.2,13.7,11.8,9.8,4.9,10.8,2.0,2.0,1.0,1.0,3.9,0.0,0.0,1.8711405811152544
37.1,20.0,9.5,11.4,3.8,13.3,0.0,1.0,1.9,1.0,1.0,0.0,0.0,1.8711404256091377
41.7,18.8,7.3,3.1,11.5,9.4,2.1,3.1,2.1,1.0,0.0,0.0,0.0,1.8711044438215303
37.6,12.9,7.9,10.9,8.9,11.9,2.0,5.0,1.0,1.0,1.0,0.0,0.0,1.8710700891715586
39.8,19.4,10.7,4.9,2.9,10.7,1.0,3.9,0.0,2.9,3.9,0.0,0.0,1.871036078942126
40.4,19.2,7.1,10.1,5.1,10.1,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.8710282487736227
38.8,13.6,13.6,4.9,1.9,13.6,2.9,4.9,1.0,1.9,2.9,0.0,0.0,1.8709865817810067
37.9,19.4,10.7,4.9,2.9,11.7,1.9,4.9,0.0,1.0,4.9,0.0,0.0,1.8709846723443975
38.8,19.4,14.3,5.1,7.1,8.2,0.0,4.1,0.0,1.0,2.0,0.0,0.0,1.8709846723443975
38.1,15.5,14.4,6.2,6.2,9.3,4.1,0.0,1.0,3.1,2.1,0.0,0.0,1.8708803249129782
38.1,12.4,8.2,5.2,9.3,15.5,2.1,4.1,1.0,2.1,2.1,0.0,0.0,1.8708648723338095
41.0,16.0,12.0,3.0,10.0,12.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.870864422229861
38.4,15.2,14.1,4.0,9.1,10.1,4.0,3.0,0.0,2.0,0.0,0.0,0.0,1.8708511638175376
39.8,15.3,13.3,4.1,11.2,10.2,1.0,3.1,0.0,1.0,1.0,0.0,0.0,1.8708511638175376
39.0,16.2,8.6,8.6,2.9,14.3,2.9,0.0,1.0,3.8,2.9,0.0,0.0,1.8708383304041891
41.6,15.8,11.9,8.9,5.9,8.9,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.8708289183152496
38.6,13.9,7.9,5.9,7.9,10.9,5.0,2.0,2.0,5.0,1.0,0.0,0.0,1.8708243145501
37.5,17.7,13.5,4.2,13.5,8.3,1.0,0.0,0.0,0.0,4.2,0.0,0.0,1.870822753280943
41.4,19.2,7.1,5.1,5.1,12.1,2.0,3.0,0.0,4.0,1.0,0.0,0.0,1.8708170020568853
37.8,16.3,10.2,6.1,8.2,15.3,1.0,4.1,0.0,1.0,0.0,0.0,0.0,1.8707906180048677
37.9,15.5,6.8,7.8,11.7,15.5,0.0,0.0,1.0,1.9,1.9,0.0,0.0,1.8707869238064605
38.6,18.8,8.9,3.0,6.9,14.9,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.8707861092256728
