Element_at_pct_Ti,Element_at_pct_V,Element_at_pct_Cr,Element_at_pct_Fe,Element_at_pct_Mn,Element_at_pct_Zr,Element_at_pct_Al,Element_at_pct_Ni,Predicted_Capacity_wt
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
35.4,34.3,10.1,10.1,10.1,0.0,0.0,0.0,3.2668636
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
33.3,35.2,12.4,9.5,9.5,0.0,0.0,0.0,3.2593834
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
38.4,34.3,10.1,7.1,10.1,0.0,0.0,0.0,3.2540162
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
36.5,35.4,10.4,7.3,10.4,0.0,0.0,0.0,3.252092
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
35.4,34.3,10.1,7.1,13.1,0.0,0.0,0.0,3.2476244
